asset_uuid,label,manifest_uri,iiif_image_uri
h2P6ZVPlUemEjhcKetCZvVLz,Bleekgele droogbloem [Helichrysum luteoalbum],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/h2P6ZVPlUemEjhcKetCZvVLz.json,https://dams1.antwerpen.be/iiif/h2P6ZVPlUemEjhcKetCZvVLz/full/full/0/default.jpg
pWDBbjPacPUVLJ7lSOnitwD2,Krabbenscheer [Stratiotes aloides],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/pWDBbjPacPUVLJ7lSOnitwD2.json,https://dams1.antwerpen.be/iiif/pWDBbjPacPUVLJ7lSOnitwD2/full/full/0/default.jpg
QVjSRRCKdIeqnkBKHqjaM2Ym,MPM_HB_13741_afdruk.tif,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/QVjSRRCKdIeqnkBKHqjaM2Ym.json,https://dams1.antwerpen.be/iiif/QVjSRRCKdIeqnkBKHqjaM2Ym/full/full/0/default.jpg
KXaNnThffqhiifbRJeKhvGvY,Zweedse kornoelje [Cornus suecica],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/KXaNnThffqhiifbRJeKhvGvY.json,https://dams1.antwerpen.be/iiif/KXaNnThffqhiifbRJeKhvGvY/full/full/0/default.jpg
uYdST7aVKgQY9nicNps51PsS,"Sierinitiaal L, romein (42 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/uYdST7aVKgQY9nicNps51PsS.json,https://dams1.antwerpen.be/iiif/uYdST7aVKgQY9nicNps51PsS/full/full/0/default.jpg
oWOOZbNmePpcIKYJOvA2HcMC,"Amanita caesarea, syn. Amanita aurantiaca",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/oWOOZbNmePpcIKYJOvA2HcMC.json,https://dams1.antwerpen.be/iiif/oWOOZbNmePpcIKYJOvA2HcMC/full/full/0/default.jpg
m1OBwRspBXkZMJagTZkvrc7C,Soort ganzerik [Potentilla grandiflora],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/m1OBwRspBXkZMJagTZkvrc7C.json,https://dams1.antwerpen.be/iiif/m1OBwRspBXkZMJagTZkvrc7C/full/full/0/default.jpg
i2RBQSUAYYVS5QOkSCHO61Sz,Grove den [Pinus sylvestris],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/i2RBQSUAYYVS5QOkSCHO61Sz.json,https://dams1.antwerpen.be/iiif/i2RBQSUAYYVS5QOkSCHO61Sz/full/full/0/default.jpg
h1ZPVTZGCEASlDuBjqQQzMox,Soort anjer [Dianthus sp.],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/h1ZPVTZGCEASlDuBjqQQzMox.json,https://dams1.antwerpen.be/iiif/h1ZPVTZGCEASlDuBjqQQzMox/full/full/0/default.jpg
MgUPGWWSfPkWV9JZS8H1Un7S,Emblematische voorstelling: Prudens magis quam loquax [Wijzer dan spraakzaam].,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/MgUPGWWSfPkWV9JZS8H1Un7S.json,https://dams1.antwerpen.be/iiif/MgUPGWWSfPkWV9JZS8H1Un7S/full/full/0/default.jpg
pnDJ8E4QAcLVQTRSYR6TedHl,"Emblematische voorstelling: Remedia in arduo, mala in prono esse [Langzame wraak].",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/pnDJ8E4QAcLVQTRSYR6TedHl.json,https://dams1.antwerpen.be/iiif/pnDJ8E4QAcLVQTRSYR6TedHl/full/full/0/default.jpg
L1rRNgNTYQQhSYUfIhd5ZLVZ,"Sierinitiaal E, romein (16 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/L1rRNgNTYQQhSYUfIhd5ZLVZ.json,https://dams1.antwerpen.be/iiif/L1rRNgNTYQQhSYUfIhd5ZLVZ/full/full/0/default.jpg
x2RORoTPVBSilZOVHQH308sf,MPM_HB_09248_afdruk.tif,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/x2RORoTPVBSilZOVHQH308sf.json,https://dams1.antwerpen.be/iiif/x2RORoTPVBSilZOVHQH308sf/full/full/0/default.jpg
G2SFreYWJVsrGRMnvVu1nwX6,"Hauwklaver of gele lotus [Tetragonolobus maritimus, syn. Lotus maritimus] of asperge-erwt [Lotus tetragonolobus, syn. Tetragonolobus purpureus]",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/G2SFreYWJVsrGRMnvVu1nwX6.json,https://dams1.antwerpen.be/iiif/G2SFreYWJVsrGRMnvVu1nwX6/full/full/0/default.jpg
F1bAPGUeZXBUbQp9soDDMzXn,Melige sleutelbloem [Primula farinosa],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/F1bAPGUeZXBUbQp9soDDMzXn.json,https://dams1.antwerpen.be/iiif/F1bAPGUeZXBUbQp9soDDMzXn/full/full/0/default.jpg
U2ilpWU9hfFSwmIUXTd8ezQf,"Sierinitiaal O, romein (22 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/U2ilpWU9hfFSwmIUXTd8ezQf.json,https://dams1.antwerpen.be/iiif/U2ilpWU9hfFSwmIUXTd8ezQf/full/full/0/default.jpg
i1EdfVGIHdPfEUaHTeJdZAvr,"Sierinitiaal I, lettre cadeau (40 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/i1EdfVGIHdPfEUaHTeJdZAvr.json,https://dams1.antwerpen.be/iiif/i1EdfVGIHdPfEUaHTeJdZAvr/full/full/0/default.jpg
c1NPLsJigZGufokDRUaSCvUp,"Portret van keizer Arnulf van Karinthië, die regeerde 896-899 (sleutelblok)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/c1NPLsJigZGufokDRUaSCvUp.json,https://dams1.antwerpen.be/iiif/c1NPLsJigZGufokDRUaSCvUp/full/full/0/default.jpg
kMV5HiXgPbRZPijZVMECqaEQ,"Sierinitiaal V, lettre cadeau (40 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/kMV5HiXgPbRZPijZVMECqaEQ.json,https://dams1.antwerpen.be/iiif/kMV5HiXgPbRZPijZVMECqaEQ/full/full/0/default.jpg
E2LhUM3VXYTR8POQWheHGx3H,"Labarum of Romeinse militaire standaard van keizer Constantijn de Grote, met Christusmonogram",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/E2LhUM3VXYTR8POQWheHGx3H.json,https://dams1.antwerpen.be/iiif/E2LhUM3VXYTR8POQWheHGx3H/full/full/0/default.jpg
F1MejYdTliVYTbZUVUL7nS9f,Geometrische figuur: scherpe hoek [acutus angulus],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/F1MejYdTliVYTbZUVUL7nS9f.json,https://dams1.antwerpen.be/iiif/F1MejYdTliVYTbZUVUL7nS9f/full/full/0/default.jpg
Z2VRePX6FskTARXX9KbcjHvr,Silene conoidea,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/Z2VRePX6FskTARXX9KbcjHvr.json,https://dams1.antwerpen.be/iiif/Z2VRePX6FskTARXX9KbcjHvr/full/full/0/default.jpg
a1XVhSIrQiLgTAdaLkbSNo0S,"Sierinitiaal L, gotische kalligrafie",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/a1XVhSIrQiLgTAdaLkbSNo0S.json,https://dams1.antwerpen.be/iiif/a1XVhSIrQiLgTAdaLkbSNo0S/full/full/0/default.jpg
f1pAedTKGZmHaGYSyg2IGavJ,Emblematische voorstelling: ΘΕΛΩ ΦΡΕΝΩΝ ΣΤΑΛΑΓΜΟΝ Η ΤΥΧΗ ΠΙΘΟΝ [Verstand brengt geluk].,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/f1pAedTKGZmHaGYSyg2IGavJ.json,https://dams1.antwerpen.be/iiif/f1pAedTKGZmHaGYSyg2IGavJ/full/full/0/default.jpg
W25ZlZQiRYaNXEKSikPkmrHS,Emblematische voorstelling: Grandeur par grand heur [Grootheyt door groot Geluc],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/W25ZlZQiRYaNXEKSikPkmrHS.json,https://dams1.antwerpen.be/iiif/W25ZlZQiRYaNXEKSikPkmrHS/full/full/0/default.jpg
gZSPaW9R9RGSOjrcRFXInxh1,Emblematische voorstelling: Fidei Symbolum [Het symbool van het geloof].,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/gZSPaW9R9RGSOjrcRFXInxh1.json,https://dams1.antwerpen.be/iiif/gZSPaW9R9RGSOjrcRFXInxh1/full/full/0/default.jpg
v1pTOXjNBNHVNmeMGaluyU2K,Judasboom [Cercis siliquastrum],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/v1pTOXjNBNHVNmeMGaluyU2K.json,https://dams1.antwerpen.be/iiif/v1pTOXjNBNHVNmeMGaluyU2K/full/full/0/default.jpg
kdZJ1o4tapekNXXPMRayOMtI,Boerentabak [Nicotiana rustica],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/kdZJ1o4tapekNXXPMRayOMtI.json,https://dams1.antwerpen.be/iiif/kdZJ1o4tapekNXXPMRayOMtI/full/full/0/default.jpg
olWbkJFCGrUqUYngUBJYyOT7,"Sierinitiaal Y, gotische kalligrafie",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/olWbkJFCGrUqUYngUBJYyOT7.json,https://dams1.antwerpen.be/iiif/olWbkJFCGrUqUYngUBJYyOT7/full/full/0/default.jpg
mQoPXFbLJNY8BOAYZctoFy51,"Sierinitiaal R, romein (22 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/mQoPXFbLJNY8BOAYZctoFy51.json,https://dams1.antwerpen.be/iiif/mQoPXFbLJNY8BOAYZctoFy51/full/full/0/default.jpg
JjjSYAcOQQjDIitoa0qbFztP,"Sierinitiaal E, textura (21 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/JjjSYAcOQQjDIitoa0qbFztP.json,https://dams1.antwerpen.be/iiif/JjjSYAcOQQjDIitoa0qbFztP/full/full/0/default.jpg
dXczZmbSPcaojQSRwstMzrQa,Koningsparadijsvogel [Cicinnurus regius],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/dXczZmbSPcaojQSRwstMzrQa.json,https://dams1.antwerpen.be/iiif/dXczZmbSPcaojQSRwstMzrQa/full/full/0/default.jpg
H2bBniZa2ocSaWYTdI13KhSt,"Sierinitiaal C, romein (42 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/H2bBniZa2ocSaWYTdI13KhSt.json,https://dams1.antwerpen.be/iiif/H2bBniZa2ocSaWYTdI13KhSt/full/full/0/default.jpg
yVigYJWTKfeQQXQMaHcFKrnu,Hyoscyamus muticus,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/yVigYJWTKfeQQXQMaHcFKrnu.json,https://dams1.antwerpen.be/iiif/yVigYJWTKfeQQXQMaHcFKrnu/full/full/0/default.jpg
m2cXeiWJMNkLTUAQCoPrbGZL,"Initiaal E, romein",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/m2cXeiWJMNkLTUAQCoPrbGZL.json,https://dams1.antwerpen.be/iiif/m2cXeiWJMNkLTUAQCoPrbGZL/full/full/0/default.jpg
t2AFLlKOJKKFlWadZYkzmOWy,Zilveren denier Plautius Hypsaeus,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/t2AFLlKOJKKFlWadZYkzmOWy.json,https://dams1.antwerpen.be/iiif/t2AFLlKOJKKFlWadZYkzmOWy/full/full/0/default.jpg
b1uZYSiakLVjINgPTC6TJiMZ,"Sierinitiaal S, romein (23 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/b1uZYSiakLVjINgPTC6TJiMZ.json,https://dams1.antwerpen.be/iiif/b1uZYSiakLVjINgPTC6TJiMZ/full/full/0/default.jpg
LLjgXPABSFbc9MfFq5eysSHO,Vignet: sierlijst met Jezus in the tempel bij de schriftgeleerden (boven),https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/LLjgXPABSFbc9MfFq5eysSHO.json,https://dams1.antwerpen.be/iiif/LLjgXPABSFbc9MfFq5eysSHO/full/full/0/default.jpg
wcMUmIGOpmjhdZGQPfP1FpMO,Soort walstro [Galium rubrum],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/wcMUmIGOpmjhdZGQPfP1FpMO.json,https://dams1.antwerpen.be/iiif/wcMUmIGOpmjhdZGQPfP1FpMO/full/full/0/default.jpg
jleYBseYpNQgLVAUXc2H7g49,Paardenzuring [Rumex aquaticus],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/jleYBseYpNQgLVAUXc2H7g49.json,https://dams1.antwerpen.be/iiif/jleYBseYpNQgLVAUXc2H7g49/full/full/0/default.jpg
kCUaQFLImUZosaLVZbDMwGnC,MPM_HB_09175_afdruk.tif,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/kCUaQFLImUZosaLVZbDMwGnC.json,https://dams1.antwerpen.be/iiif/kCUaQFLImUZosaLVZbDMwGnC/full/full/0/default.jpg
I8Ys9lUhfuSHtGXguvz3P4LL,MPM_HB_09293_afdruk.tif,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/I8Ys9lUhfuSHtGXguvz3P4LL.json,https://dams1.antwerpen.be/iiif/I8Ys9lUhfuSHtGXguvz3P4LL/full/full/0/default.jpg
K2YaU8VXCGFLbDIdZJrOrY6L,Witte mosterd [Sinapis alba],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/K2YaU8VXCGFLbDIdZJrOrY6L.json,https://dams1.antwerpen.be/iiif/K2YaU8VXCGFLbDIdZJrOrY6L/full/full/0/default.jpg
S2iWUgXHcHoSyeESRildRCJS,Geel vingerhoedskruid [Digitalis lutea],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/S2iWUgXHcHoSyeESRildRCJS.json,https://dams1.antwerpen.be/iiif/S2iWUgXHcHoSyeESRildRCJS/full/full/0/default.jpg
Z1zODhTPeeoLXtFaQb0ViVWZ,"Sierinitiaal H, romein (16 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/Z1zODhTPeeoLXtFaQb0ViVWZ.json,https://dams1.antwerpen.be/iiif/Z1zODhTPeeoLXtFaQb0ViVWZ/full/full/0/default.jpg
X2QmPbhPMLeoV9Wn9U1bNuR9,"Sierinitiaal M, unciaal (40 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/X2QmPbhPMLeoV9Wn9U1bNuR9.json,https://dams1.antwerpen.be/iiif/X2QmPbhPMLeoV9Wn9U1bNuR9/full/full/0/default.jpg
cLbnGckPYSXhfXAUjz3FP1s9,MPM_HB_09309_afdruk.tif,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/cLbnGckPYSXhfXAUjz3FP1s9.json,https://dams1.antwerpen.be/iiif/cLbnGckPYSXhfXAUjz3FP1s9/full/full/0/default.jpg
bhXVkTndMUReLPiAK2MB58If,Hysop of hyssop [Hyssopus officinalis],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/bhXVkTndMUReLPiAK2MB58If.json,https://dams1.antwerpen.be/iiif/bhXVkTndMUReLPiAK2MB58If/full/full/0/default.jpg
Q1XLoRnne8VVMSiMScvXwmJP,Vignet: sierlijst met leeuwenkoppen en florale motieven,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/Q1XLoRnne8VVMSiMScvXwmJP.json,https://dams1.antwerpen.be/iiif/Q1XLoRnne8VVMSiMScvXwmJP/full/full/0/default.jpg
dVQbbQVRvTNlSwPKltqcQiTV,"Sierinitiaal S, romein (84 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/dVQbbQVRvTNlSwPKltqcQiTV.json,https://dams1.antwerpen.be/iiif/dVQbbQVRvTNlSwPKltqcQiTV/full/full/0/default.jpg
o1bUUeiSXcNWLSJsQ2L9K4rg,"Sierinitiaal S, romein (22 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/o1bUUeiSXcNWLSJsQ2L9K4rg.json,https://dams1.antwerpen.be/iiif/o1bUUeiSXcNWLSJsQ2L9K4rg/full/full/0/default.jpg
z1XaRE8JiHAQPXXboGy36Eyy,"Initiaal L, romein",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/z1XaRE8JiHAQPXXboGy36Eyy.json,https://dams1.antwerpen.be/iiif/z1XaRE8JiHAQPXXboGy36Eyy/full/full/0/default.jpg
k216fTUBqWRYAUKHSN5h37Ya,"Initiaal E, romein",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/k216fTUBqWRYAUKHSN5h37Ya.json,https://dams1.antwerpen.be/iiif/k216fTUBqWRYAUKHSN5h37Ya/full/full/0/default.jpg
cXKfndJLHid8oMsVBYisndhN,Emblematische voorstelling: Punctum via certa per unum est,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/cXKfndJLHid8oMsVBYisndhN.json,https://dams1.antwerpen.be/iiif/cXKfndJLHid8oMsVBYisndhN/full/full/0/default.jpg
M15bUHZEnWPMHefeNZzfUG8j,Wijd pijpenragerwier [Cladostephus spongiosus f. verticillatus],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/M15bUHZEnWPMHefeNZzfUG8j.json,https://dams1.antwerpen.be/iiif/M15bUHZEnWPMHefeNZzfUG8j/full/full/0/default.jpg
S2mKabffHSHQCZGvdI50MJqQ,"Sierinitiaal P, romein (16 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/S2mKabffHSHQCZGvdI50MJqQ.json,https://dams1.antwerpen.be/iiif/S2mKabffHSHQCZGvdI50MJqQ/full/full/0/default.jpg
RBuNJaKRCUcgacQPUOtzS4mW,"Sierinitiaal R, lettre cadeau (65 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/RBuNJaKRCUcgacQPUOtzS4mW.json,https://dams1.antwerpen.be/iiif/RBuNJaKRCUcgacQPUOtzS4mW/full/full/0/default.jpg
r2jk9VSIakIcrljaGBqagF1x,Kweepeer of kweeappel [Cydonia oblonga],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/r2jk9VSIakIcrljaGBqagF1x.json,https://dams1.antwerpen.be/iiif/r2jk9VSIakIcrljaGBqagF1x/full/full/0/default.jpg
T2XSZKTGY5ftbjJaat41kQxT,"Sierinitiaal R, romein (42 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/T2XSZKTGY5ftbjJaat41kQxT.json,https://dams1.antwerpen.be/iiif/T2XSZKTGY5ftbjJaat41kQxT/full/full/0/default.jpg
xtLrLZUjRUGWYH5KdxBwO3UY,Slangenhout [Strychnos minor],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/xtLrLZUjRUGWYH5KdxBwO3UY.json,https://dams1.antwerpen.be/iiif/xtLrLZUjRUGWYH5KdxBwO3UY/full/full/0/default.jpg
BQUHWZrDZmLBFGXZiruqy6k9,"Selderij, selderie of selder [Apium graveolens]",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/BQUHWZrDZmLBFGXZiruqy6k9.json,https://dams1.antwerpen.be/iiif/BQUHWZrDZmLBFGXZiruqy6k9/full/full/0/default.jpg
M2VGmKSMXicsTVNstSScwuaJ,MPM_HB_00874_afdruk.tif,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/M2VGmKSMXicsTVNstSScwuaJ.json,https://dams1.antwerpen.be/iiif/M2VGmKSMXicsTVNstSScwuaJ/full/full/0/default.jpg
D1gHkCeYEWegEJqMdmqRvtuk,MPM_HB_03471_afdruk.tif,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/D1gHkCeYEWegEJqMdmqRvtuk.json,https://dams1.antwerpen.be/iiif/D1gHkCeYEWegEJqMdmqRvtuk/full/full/0/default.jpg
m1BTKnUgFSaNNfhSIqLzTCIC,De maand juni,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/m1BTKnUgFSaNNfhSIqLzTCIC.json,https://dams1.antwerpen.be/iiif/m1BTKnUgFSaNNfhSIqLzTCIC/full/full/0/default.jpg
r19GerJ89L8VFUobjGcZdgak,"Initiaal O, romein",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/r19GerJ89L8VFUobjGcZdgak.json,https://dams1.antwerpen.be/iiif/r19GerJ89L8VFUobjGcZdgak/full/full/0/default.jpg
ejJCYGJttKCXfnKL6bkAe7gG,Diagram geometrische optica (p. 240 onderaan) met een decoratief bloemmotief,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/ejJCYGJttKCXfnKL6bkAe7gG.json,https://dams1.antwerpen.be/iiif/ejJCYGJttKCXfnKL6bkAe7gG/full/full/0/default.jpg
a1dCIIYdSe3ERLZkLdJ66wt0,"Sierinitiaal ס [samech], Hebreeuws (30 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/a1dCIIYdSe3ERLZkLdJ66wt0.json,https://dams1.antwerpen.be/iiif/a1dCIIYdSe3ERLZkLdJ66wt0/full/full/0/default.jpg
g2RgRHdYYTWlO2PBUa06Jxbm,MPM_HB_00366_afdruk.tif,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/g2RgRHdYYTWlO2PBUa06Jxbm.json,https://dams1.antwerpen.be/iiif/g2RgRHdYYTWlO2PBUa06Jxbm/full/full/0/default.jpg
IYZOWFZcbB7MFbgOc6zMmoio,"Scrophularia tanacetifolia, syn. Scrophularia suffruticans",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/IYZOWFZcbB7MFbgOc6zMmoio.json,https://dams1.antwerpen.be/iiif/IYZOWFZcbB7MFbgOc6zMmoio/full/full/0/default.jpg
p2VF7Ek9ZfTnWahHSdk4Wp9I,Gekroesde melkdistel [Sonchus asper],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/p2VF7Ek9ZfTnWahHSdk4Wp9I.json,https://dams1.antwerpen.be/iiif/p2VF7Ek9ZfTnWahHSdk4Wp9I/full/full/0/default.jpg
LenTJdodVMWQM88dMZi0Fl83,Zetmeelrijk meel verkregen uit de stam van de palmboom Raphia farinifera,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/LenTJdodVMWQM88dMZi0Fl83.json,https://dams1.antwerpen.be/iiif/LenTJdodVMWQM88dMZi0Fl83/full/full/0/default.jpg
X1bOUUvMEVJHWOFTpUYlp0m4,Koningskaars [Verbascum thapsus] of stalkaars [Verbascum densiflorum],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/X1bOUUvMEVJHWOFTpUYlp0m4.json,https://dams1.antwerpen.be/iiif/X1bOUUvMEVJHWOFTpUYlp0m4/full/full/0/default.jpg
G1MNScXKQ8CdfVdciHjW2XAR,Bilzekruid [Hyoscyamus niger],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/G1MNScXKQ8CdfVdciHjW2XAR.json,https://dams1.antwerpen.be/iiif/G1MNScXKQ8CdfVdciHjW2XAR/full/full/0/default.jpg
SfghSAYNcIUbpRtFYnFgrhd5,Fluitenkruid [Anthriscus sylvestris],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/SfghSAYNcIUbpRtFYnFgrhd5.json,https://dams1.antwerpen.be/iiif/SfghSAYNcIUbpRtFYnFgrhd5/full/full/0/default.jpg
EBcWgMoPgbSXiWXVnn9qTTXC,Wilde komijn [Lagoecia cuminoides],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/EBcWgMoPgbSXiWXVnn9qTTXC.json,https://dams1.antwerpen.be/iiif/EBcWgMoPgbSXiWXVnn9qTTXC/full/full/0/default.jpg
O2S9HZ4KTQoNbHZbVaP28VqJ,"Sierinitiaal X, romein",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/O2S9HZ4KTQoNbHZbVaP28VqJ.json,https://dams1.antwerpen.be/iiif/O2S9HZ4KTQoNbHZbVaP28VqJ/full/full/0/default.jpg
UeXPlE6LURlUYNZqbRQsz0xG,"Sierinitiaal V, romein (13 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/UeXPlE6LURlUYNZqbRQsz0xG.json,https://dams1.antwerpen.be/iiif/UeXPlE6LURlUYNZqbRQsz0xG/full/full/0/default.jpg
F2SiYRZcmbWJkSCUE6C6fsK9,"Initiaal S, romein",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/F2SiYRZcmbWJkSCUE6C6fsK9.json,https://dams1.antwerpen.be/iiif/F2SiYRZcmbWJkSCUE6C6fsK9/full/full/0/default.jpg
B2VfbdZHeROZhRPeLmZVlrZl,"Sierinitiaal E, gotische kalligrafie",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/B2VfbdZHeROZhRPeLmZVlrZl.json,https://dams1.antwerpen.be/iiif/B2VfbdZHeROZhRPeLmZVlrZl/full/full/0/default.jpg
N1SWAfcRGkXKhioeQpSAvYLD,De Israelieten wassen hun kleren,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/N1SWAfcRGkXKhioeQpSAvYLD.json,https://dams1.antwerpen.be/iiif/N1SWAfcRGkXKhioeQpSAvYLD/full/full/0/default.jpg
q1EikVqdneGQMoERiRGraap5,"Initiaal A, unciaal (55 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/q1EikVqdneGQMoERiRGraap5.json,https://dams1.antwerpen.be/iiif/q1EikVqdneGQMoERiRGraap5/full/full/0/default.jpg
